Order-ID,Buy\Sell,Order-Type,Symbol,Quantity,Price,Time,Status,Is-Stop-Loss,Linked-Order-ID
7953899094,S,MKT,BANKNIFTY13APR23C41100,50,238.25,2023-04-09 10:47:21.765099,ENTERED,False,None
3943144443,S,MKT,BANKNIFTY13APR23P40900,50,186.25,2023-04-09 10:47:21.765099,ENTERED,False,None
9336791239,B,SL-LMT,BANKNIFTY13APR23C41100,50,273.99,2023-04-09 10:47:21.767097,ENTERED,True,None
9428332833,B,SL-LMT,BANKNIFTY13APR23P40900,50,214.19,2023-04-09 10:47:21.767097,ENTERED,True,None
