1427830976,S,MKT,BANKNIFTY06APR23C40600,50,262.3,10:25:27,ENTERED,FALSE,None,,,
8507077615,S,MKT,BANKNIFTY06APR23P40400,50,284.4,10:25:27,ENTERED,FALSE,None,,,
4357958984,B,SL-LMT,BANKNIFTY06APR23C40600,50,301.64,10:25:27,ENTERED,TRUE,None,,13.52,Sl Hit
2095796260,B,SL-LMT,BANKNIFTY06APR23P40400,50,327.06,10:25:27,ENTERED,TRUE,None,,,
1427830976,S,MKT,BANKNIFTY06APR23C40600,50,262.3,15:26:25,CANCELLED,FALSE,4357958984,,,
8507077615,S,MKT,BANKNIFTY06APR23P40400,50,284.4,15:26:25,CANCELLED,FALSE,2095796260,,,
4357958984,B,SL-LMT,BANKNIFTY06APR23C40600,50,301.64,15:26:25,CANCELLED,TRUE,1427830976,,,
2095796260,B,SL-LMT,BANKNIFTY06APR23P40400,50,327.06,15:26:25,CANCELLED,TRUE,8507077615,,,
