6527974369,S,MKT,BANKNIFTY06APR23C40700,50,239.0,2023-04-01 12:56:04.636994,ENTERED,False,None
1913140196,S,MKT,BANKNIFTY06APR23P40500,50,240.05,2023-04-01 12:56:04.637868,ENTERED,False,None
3854132679,B,SL-LMT,BANKNIFTY06APR23C40700,50,274.85,2023-04-01 12:56:04.639868,ENTERED,True,None
7513271482,B,SL-LMT,BANKNIFTY06APR23P40500,50,276.06,2023-04-01 12:56:04.640869,ENTERED,True,None
